ts,value,pod
1666194585,377918.5333333333,webhosting-operator-7577fc8bc9-bpr85
1666194600,574287.7,webhosting-operator-7577fc8bc9-bpr85
1666194615,574287.7,webhosting-operator-7577fc8bc9-bpr85
1666194630,193568.86666666667,webhosting-operator-7577fc8bc9-bpr85
1666194645,193568.86666666667,webhosting-operator-7577fc8bc9-bpr85
1666194660,583897.6849387973,webhosting-operator-7577fc8bc9-bpr85
1666194675,583897.6849387973,webhosting-operator-7577fc8bc9-bpr85
1666194690,503899.5523784073,webhosting-operator-7577fc8bc9-bpr85
1666194705,503899.5523784073,webhosting-operator-7577fc8bc9-bpr85
1666194720,589246.5757989802,webhosting-operator-7577fc8bc9-bpr85
1666194735,589246.5757989802,webhosting-operator-7577fc8bc9-bpr85
1666194750,232299.16980628815,webhosting-operator-7577fc8bc9-bpr85
1666194765,232299.16980628815,webhosting-operator-7577fc8bc9-bpr85
1666194780,564454.4,webhosting-operator-7577fc8bc9-bpr85
1666194795,564454.4,webhosting-operator-7577fc8bc9-bpr85
1666194810,437484.8,webhosting-operator-7577fc8bc9-bpr85
1666194825,437484.8,webhosting-operator-7577fc8bc9-bpr85
1666194840,501730.9,webhosting-operator-7577fc8bc9-bpr85
1666194855,501730.9,webhosting-operator-7577fc8bc9-bpr85
1666194870,443801,webhosting-operator-7577fc8bc9-bpr85
1666194885,443801,webhosting-operator-7577fc8bc9-bpr85
1666194900,455557.23333333334,webhosting-operator-7577fc8bc9-bpr85
1666194915,455557.23333333334,webhosting-operator-7577fc8bc9-bpr85
1666194930,310939.43333333335,webhosting-operator-7577fc8bc9-bpr85
1666194945,310939.43333333335,webhosting-operator-7577fc8bc9-bpr85
1666194960,677860.1666666666,webhosting-operator-7577fc8bc9-bpr85
1666194975,677860.1666666666,webhosting-operator-7577fc8bc9-bpr85
1666194990,271108.13333333336,webhosting-operator-7577fc8bc9-bpr85
1666195005,271108.13333333336,webhosting-operator-7577fc8bc9-bpr85
1666195020,454772.4,webhosting-operator-7577fc8bc9-bpr85
1666195035,454772.4,webhosting-operator-7577fc8bc9-bpr85
1666195050,429203.9254823686,webhosting-operator-7577fc8bc9-bpr85
1666195065,429203.9254823686,webhosting-operator-7577fc8bc9-bpr85
1666194135,2479.3333333333335,webhosting-operator-7577fc8bc9-wn9kk
1666194150,1206.2,webhosting-operator-7577fc8bc9-wn9kk
1666194165,1206.2,webhosting-operator-7577fc8bc9-wn9kk
1666194180,53335.13333333333,webhosting-operator-7577fc8bc9-wn9kk
1666194195,53335.13333333333,webhosting-operator-7577fc8bc9-wn9kk
1666194210,205479.23333333334,webhosting-operator-7577fc8bc9-wn9kk
1666194225,205479.23333333334,webhosting-operator-7577fc8bc9-wn9kk
1666194240,241504.1,webhosting-operator-7577fc8bc9-wn9kk
1666194255,241504.1,webhosting-operator-7577fc8bc9-wn9kk
1666194270,321720.4,webhosting-operator-7577fc8bc9-wn9kk
1666194285,321720.4,webhosting-operator-7577fc8bc9-wn9kk
1666194300,225488.83787470474,webhosting-operator-7577fc8bc9-wn9kk
1666194315,225488.83787470474,webhosting-operator-7577fc8bc9-wn9kk
1666194330,420816.1172895167,webhosting-operator-7577fc8bc9-wn9kk
1666194345,420816.1172895167,webhosting-operator-7577fc8bc9-wn9kk
1666194360,252693,webhosting-operator-7577fc8bc9-wn9kk
1666194375,252693,webhosting-operator-7577fc8bc9-wn9kk
1666194390,340485.5333333333,webhosting-operator-7577fc8bc9-wn9kk
1666194405,340485.5333333333,webhosting-operator-7577fc8bc9-wn9kk
1666194420,360701.9666666667,webhosting-operator-7577fc8bc9-wn9kk
1666194435,360701.9666666667,webhosting-operator-7577fc8bc9-wn9kk
1666194450,375720.93333333335,webhosting-operator-7577fc8bc9-wn9kk
1666194465,375720.93333333335,webhosting-operator-7577fc8bc9-wn9kk
1666194480,582974.4333333333,webhosting-operator-7577fc8bc9-wn9kk
1666194495,582974.4333333333,webhosting-operator-7577fc8bc9-wn9kk
1666194510,379468.5333333333,webhosting-operator-7577fc8bc9-wn9kk
1666194525,379468.5333333333,webhosting-operator-7577fc8bc9-wn9kk
1666194540,490998.8333333333,webhosting-operator-7577fc8bc9-wn9kk
1666194555,490998.8333333333,webhosting-operator-7577fc8bc9-wn9kk
1666194570,307773,webhosting-operator-7577fc8bc9-wn9kk
1666194585,307773,webhosting-operator-7577fc8bc9-wn9kk
1666194600,526590.7333333333,webhosting-operator-7577fc8bc9-wn9kk
1666194615,526590.7333333333,webhosting-operator-7577fc8bc9-wn9kk
1666194630,542565.3333333334,webhosting-operator-7577fc8bc9-wn9kk
1666194645,542565.3333333334,webhosting-operator-7577fc8bc9-wn9kk
1666194660,515185.404470463,webhosting-operator-7577fc8bc9-wn9kk
1666194675,515185.404470463,webhosting-operator-7577fc8bc9-wn9kk
1666194690,581395.2097808658,webhosting-operator-7577fc8bc9-wn9kk
1666194705,581395.2097808658,webhosting-operator-7577fc8bc9-wn9kk
1666194720,491314.39330822806,webhosting-operator-7577fc8bc9-wn9kk
1666194735,491314.39330822806,webhosting-operator-7577fc8bc9-wn9kk
1666194750,429476.31113926583,webhosting-operator-7577fc8bc9-wn9kk
1666194765,429476.31113926583,webhosting-operator-7577fc8bc9-wn9kk
1666194780,432224.93333333335,webhosting-operator-7577fc8bc9-wn9kk
1666194795,432224.93333333335,webhosting-operator-7577fc8bc9-wn9kk
1666194810,553078.9,webhosting-operator-7577fc8bc9-wn9kk
1666194825,553078.9,webhosting-operator-7577fc8bc9-wn9kk
1666194840,413748.56666666665,webhosting-operator-7577fc8bc9-wn9kk
1666194855,413748.56666666665,webhosting-operator-7577fc8bc9-wn9kk
1666194870,416469.6,webhosting-operator-7577fc8bc9-wn9kk
1666194885,416469.6,webhosting-operator-7577fc8bc9-wn9kk
1666194900,472543.7,webhosting-operator-7577fc8bc9-wn9kk
1666194915,472543.7,webhosting-operator-7577fc8bc9-wn9kk
1666194930,546961.8,webhosting-operator-7577fc8bc9-wn9kk
1666194945,546961.8,webhosting-operator-7577fc8bc9-wn9kk
1666194960,190551.9,webhosting-operator-7577fc8bc9-wn9kk
1666194975,190551.9,webhosting-operator-7577fc8bc9-wn9kk
1666194990,474686.8333333333,webhosting-operator-7577fc8bc9-wn9kk
1666195005,474686.8333333333,webhosting-operator-7577fc8bc9-wn9kk
1666195020,505580.4,webhosting-operator-7577fc8bc9-wn9kk
1666195035,505580.4,webhosting-operator-7577fc8bc9-wn9kk
1666195050,439340.751829674,webhosting-operator-7577fc8bc9-wn9kk
1666195065,439340.751829674,webhosting-operator-7577fc8bc9-wn9kk
